system:index,LC,LC_num,POINT_ID,asc_dpol_median,asc_vh_median,asc_vh_stDev,asc_vv_median,asc_vv_stDev,desc_dpol_median,desc_vh_median,desc_vh_stDev,desc_vv_median,desc_vv_stDev,source,votes,.geo
00000000000000009fa5_0,Artificial land,1,44883146,7013,-5884,1422,-839,1752,280922,-8239,1850,-29,1867,LUCAS_point,0.9549913078690546,
0000000000000000a0bc_0,Artificial land,1,44583024,1792,-13253,1696,-7397,2036,1805,-13846,2123,-7670,2416,LUCAS_point,0.9354715833701902,
0000000000000000a0e0_0,Artificial land,1,45622964,-192,-1847,2551,9613,2662,-1403,-6408,1798,4567,1697,LUCAS_point,0.9331873709033401,
0000000000000000a1cc_0,Artificial land,1,44143098,2187,-11886,2042,-5436,1653,1445,-12787,2020,-8851,1656,LUCAS_point,0.9188434893212779,
0000000000000000a1dc_0,Artificial land,1,45063118,1754,-7070,2181,-4032,2184,1897,-10845,2533,-5719,1736,LUCAS_point,0.9178340009390156,
0000000000000000a242_0,Artificial land,1,45243080,2203,-11353,3558,-5155,1852,5460,-10048,2422,-1840,3568,LUCAS_point,0.9116269436614619,
0000000000000000a26a_0,Artificial land,1,45642964,6406,-17027,2638,-2658,2151,1894,-8625,1871,-4555,1459,LUCAS_point,0.9092299668131261,
0000000000000000a292_0,Artificial land,1,44843060,1930,-14945,1519,-7744,1650,3431,-11107,1768,-3238,3153,LUCAS_point,0.9065071226990732,
0000000000000000a2a4_0,Artificial land,1,45182958,2262,-16190,8244,-7158,12084,2245,-13755,1981,-6127,2210,LUCAS_point,0.9046273464192426,
0000000000000000a2c8_0,Artificial land,1,44603150,3363,-9629,1989,-2863,2735,1601,-14645,1951,-9148,1577,LUCAS_point,0.9024727235012004,
0000000000000000a418_0,Artificial land,1,45463104,11188,-14222,2534,-1271,2512,-2212,-10466,2091,4731,5358,LUCAS_point,0.8809168489943239,
0000000000000000a426_0,Artificial land,1,44883072,13873,-13394,2085,-965,1498,1986,-11905,4654,-5994,7647,LUCAS_point,0.8799576867121327,
0000000000000000a465_0,Artificial land,1,45103128,5109,-16781,2374,-3285,2047,3146,-17043,2754,-5417,1994,LUCAS_point,0.8748013484253401,
0000000000000000a54b_0,Artificial land,1,45183082,2832,-14117,2147,-4985,2420,2616,-8450,2417,-3231,2162,LUCAS_point,0.8580708344821248,
0000000000000000a5f9_0,Artificial land,1,44943084,-79654,-17054,4217,214,6651,1994,-15028,2462,-7538,1993,LUCAS_point,0.8472904160103817,
0000000000000000a610_0,Artificial land,1,45143086,-5309,-14695,2522,2768,4307,1989,-13446,3516,-6761,3306,LUCAS_point,0.8464042739594453,
0000000000000000a65d_0,Artificial land,1,44123140,4294,-14094,2114,-3282,1558,2967,-11907,3826,-4013,1627,LUCAS_point,0.8416215646386425,
0000000000000000a6a4_0,Artificial land,1,45543034,1795,-13375,1804,-7452,1735,1476,-11147,2765,-7550,2378,LUCAS_point,0.8354123259804137,
0000000000000000a6ac_0,Artificial land,1,44583154,8729,-14376,2054,-1647,1344,3221,-7800,1685,-2422,1781,LUCAS_point,0.8347146382746977,
00000000000000006ac6_0,Woodland,3,44102936,1659,-14035,2179,-8457,1792,1657,-12920,2258,-7797,2080,LUCAS_point,1,
00000000000000006ac7_0,Woodland,3,44102982,2069,-13595,2345,-6570,2211,1512,-15835,1945,-10476,1847,LUCAS_point,1,
00000000000000006ac8_0,Woodland,3,44103038,1824,-13704,1983,-7513,1877,1724,-13407,2311,-7779,1981,LUCAS_point,1,
00000000000000006ac9_0,Woodland,3,44103072,1487,-13522,2413,-9096,1918,1507,-14787,2187,-9815,1823,LUCAS_point,1,
00000000000000006ad5_0,Woodland,3,44123016,1631,-16384,2138,-10045,1923,1664,-14756,2423,-8869,2009,LUCAS_point,1,
00000000000000006ada_0,Woodland,3,44143086,1641,-13490,2291,-8221,2063,1515,-14423,1903,-9519,1969,LUCAS_point,1,
00000000000000006adb_0,Woodland,3,44143168,1575,-14006,2136,-8895,1813,1578,-14796,2442,-9374,2088,LUCAS_point,1,
00000000000000006ae9_0,Woodland,3,44183026,1894,-14173,2431,-7484,2022,1840,-15449,2123,-8394,1630,LUCAS_point,1,
00000000000000006af6_0,Woodland,3,44222928,1591,-15264,2532,-9594,2156,2083,-13333,2025,-6401,1874,LUCAS_point,1,
00000000000000006af7_0,Woodland,3,44222958,1715,-15607,2497,-9100,1951,1774,-14708,2469,-8292,1940,LUCAS_point,1,
00000000000000006af8_0,Woodland,3,44223038,1717,-14754,2383,-8593,2240,1949,-13382,2370,-6867,2007,LUCAS_point,1,
00000000000000006b01_0,Woodland,3,44243038,1748,-15430,2446,-8828,2100,1849,-15406,2189,-8332,2194,LUCAS_point,1,
00000000000000006b02_0,Woodland,3,44243058,1562,-13018,2245,-8333,2071,1523,-15301,2071,-10045,1951,LUCAS_point,1,
00000000000000006b0d_0,Woodland,3,44262986,1507,-14532,1922,-9642,1952,1528,-14141,2538,-9255,1992,LUCAS_point,1,
00000000000000006b0e_0,Woodland,3,44263022,1941,-13209,2194,-6806,1985,1768,-15905,2554,-8997,1724,LUCAS_point,1,
00000000000000006b15_0,Woodland,3,44282984,1755,-13218,2152,-7530,1939,1726,-15433,2477,-8940,2182,LUCAS_point,1,
00000000000000006b2a_0,Woodland,3,44302952,1656,-13598,2133,-8212,2025,1719,-14094,2131,-8199,1872,LUCAS_point,1,
00000000000000006b2b_0,Woodland,3,44303008,1889,-13277,2029,-7029,1866,1776,-16400,2377,-9235,2089,LUCAS_point,1,
00000000000000006b2c_0,Woodland,3,44303018,1740,-14849,2138,-8534,2069,1708,-13657,2300,-7997,1744,LUCAS_point,1,
00000000000000006b35_0,Woodland,3,44323032,1840,-15041,2457,-8175,2192,1818,-14598,2019,-8028,1926,LUCAS_point,1,
00000000000000006b36_0,Woodland,3,44323050,1790,-14911,2353,-8328,1853,1615,-15519,2247,-9610,1930,LUCAS_point,1,
00000000000000006b37_0,Woodland,3,44323070,1824,-11688,2340,-6410,2087,1565,-14591,2104,-9321,2103,LUCAS_point,1,
00000000000000006b41_0,Woodland,3,44342942,1625,-14780,2150,-9097,2069,1531,-13316,2493,-8695,2077,LUCAS_point,1,
00000000000000006b4c_0,Woodland,3,44363022,1707,-15451,2408,-9049,1986,1626,-14920,2634,-9176,1938,LUCAS_point,1,
00000000000000006b4d_0,Woodland,3,44363080,1533,-13908,2015,-9071,1844,1668,-14826,2311,-8887,2037,LUCAS_point,1,
00000000000000006b58_0,Woodland,3,44382968,1614,-14394,2296,-8921,2118,1710,-15391,1981,-9003,2171,LUCAS_point,1,
00000000000000006b59_0,Woodland,3,44383070,1480,-13129,1889,-8872,1826,1409,-14337,2111,-10174,1796,LUCAS_point,1,
00000000000000006b62_0,Woodland,3,44403012,1619,-14636,1983,-9041,1985,1686,-14497,2291,-8597,1959,LUCAS_point,1,
