system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e3f_0,Artificial land,1,30721684,1957500,2154500,2339000,1642500,1617000,62,-319,-332,-304,-282,-225,83,56,36,74,91,101,58,79,25,61,2100000,1806500,LUCAS_point,2998000,2539500,0.9864947991391678,
00000000000000009e66_0,Artificial land,1,31081670,2092000,2097000,2178500,2250500,2282500,99,-59,-99,-28,26,203,-24,-59,-94,-39,-19,5,-55,-29,20,-73,2245500,2363500,LUCAS_point,2455500,2259000,0.9803207743445541,
00000000000000009e83_0,Artificial land,1,31741618,2650000,2933667,3143000,1917000,2035500,63,-235,-277,-213,-173,-126,56,24,6,36,56,97,37,32,31,36,2795000,2588000,LUCAS_point,3167000,2613000,0.9776284571478259,
00000000000000009ebb_0,Artificial land,1,31521694,2423000,2662000,2785000,1622000,1677000,73,-238,-255,-220,-193,-40,83,43,30,60,75,104,44,60,51,60,2688000,2322000,LUCAS_point,2680000,2244000,0.9717978294421982,
00000000000000009ec2_0,Artificial land,1,31581620,2010500,2197250,2358200,1930667,1970250,60,-181,-221,-156,-108,-44,78,46,26,64,85,112,54,54,34,87,2533000,2187250,LUCAS_point,2730500,2207167,0.9714274242141102,
00000000000000009efb_0,Artificial land,1,30301640,1968000,2237000,2482500,1627500,1626000,59,-308,-325,-273,-233,-116,91,78,26,90,109,133,108,89,18,81,2218500,1827000,LUCAS_point,2846000,2349500,0.9665863267565514,
00000000000000009f40_0,Artificial land,1,30861776,1933000,2148000,2266000,1402000,1434000,68,-401,-443,-350,-319,-224,66,53,26,73,89,115,71,77,19,64,2161000,1817000,LUCAS_point,3091000,2462000,0.9615484527326632,
00000000000000009f58_0,Artificial land,1,31121624,2964000,3269000,3408000,2631000,2627000,113,-59,-74,-38,20,144,34,12,-1,35,74,93,88,13,64,67,3019000,2907000,LUCAS_point,2925000,2118000,0.9598751848167033,
00000000000000009f5a_0,Artificial land,1,31361768,2101500,2304500,2584500,1697500,1774500,61,-326,-355,-308,-296,-251,101,66,44,80,101,140,79,76,35,85,2567500,2147500,LUCAS_point,3444000,2889500,0.9597913647913647,
00000000000000009f6a_0,Artificial land,1,31041680,3314500,3468000,3676000,2662500,2878500,66,-125,-165,-105,-62,44,6,-1,-31,19,31,59,-6,21,19,25,3335500,3158000,LUCAS_point,3540000,3128500,0.9588267290660193,
00000000000000009f73_0,Artificial land,1,30381714,2346500,2706750,2887500,1751250,1800000,69,-259,-287,-240,-210,83,100,57,15,75,94,123,60,78,35,57,2584500,2226500,LUCAS_point,3025500,2509125,0.9584146099179102,
00000000000000009f84_0,Artificial land,1,31381742,1946000,2150000,2315000,1556000,1584000,71,-226,-246,-204,-174,-57,72,22,-15,52,83,120,31,63,35,6,2101500,1931000,LUCAS_point,2439000,2034500,0.95727875901175,
00000000000000009fad_0,Artificial land,1,31961620,2393000,2570750,2737333,2105667,2259000,49,-93,-132,-67,-32,16,65,37,13,57,70,83,52,46,63,63,3144667,2852500,LUCAS_point,2539000,1957500,0.9539090999329831,
0000000000000000a0f8_0,Artificial land,1,31881696,2202750,2457000,2631500,1517000,1611000,78,-377,-432,-344,-313,-162,109,71,38,87,109,125,82,87,26,63,2467000,2017000,LUCAS_point,3459250,3020833,0.9317096777434652,
0000000000000000a110_0,Artificial land,1,30281636,2241500,2391000,2569000,1972500,2033500,55,-152,-179,-135,-92,-41,55,32,15,58,81,149,46,59,49,68,2619000,2389500,LUCAS_point,2646500,1980000,0.9304424713196816,
0000000000000000a24b_0,Artificial land,1,30721632,2585000,2919000,3315000,3036000,3079000,136,6,-63,35,62,245,153,5,-12,14,95,266,5,9,133,190,3396000,3313000,LUCAS_point,2720000,2036000,0.9113018928649859,
0000000000000000a2ab_0,Artificial land,1,31721620,3741000,3952000,4146000,3079000,3227000,132,-59,-107,-44,74,164,35,13,8,24,113,144,168,15,37,124,3897000,3625000,LUCAS_point,3527000,2419000,0.9042480616421567,
