system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e7d_0,Artificial land,1,32002040,2190500,2375000,2425500,1849500,1789500,58,-153,-186,-127,-113,-53,6,-5,-23,6,16,44,6,7,40,1,2028500,2006500,LUCAS_point,2386500,1945500,0.9782968993253762,
00000000000000009eb9_0,Artificial land,1,31822166,2410000,2525000,2683000,1867000,2029000,48,-222,-242,-212,-188,5,67,35,13,49,57,76,37,48,3,54,2614000,2398000,LUCAS_point,3119000,2448000,0.9720196272468952,
00000000000000009ebd_0,Artificial land,1,31242208,2822000,3002500,3240000,2671000,2818000,58,-131,-152,-120,-102,117,65,31,13,45,53,66,30,46,94,44,3613000,3276500,LUCAS_point,3537500,3358500,0.9717349317349318,
00000000000000009ec3_0,Artificial land,1,33022236,2295500,2451500,2652000,1997500,1998000,35,-203,-227,-184,-140,-104,58,25,-5,43,55,84,35,55,20,19,2461500,2232500,LUCAS_point,2936500,2566500,0.9713744588744588,
00000000000000009eee_0,Artificial land,1,31622040,1910500,2069000,2201000,1593667,1642000,92,-186,-206,-158,-95,78,77,35,-4,50,63,94,37,51,16,48,2136000,1959500,LUCAS_point,2327000,1867000,0.9677777727894719,
00000000000000009f17_0,Artificial land,1,31702032,2243500,2309500,2455333,2117500,2149750,101,-56,-116,-25,29,256,22,-14,-47,4,21,48,5,-4,14,4,2395500,2381000,LUCAS_point,2258667,1913500,0.9640392246642246,
00000000000000009f3a_0,Artificial land,1,31662042,2441500,2650000,2743500,2084000,2134500,74,-159,-200,-130,-87,-28,-1,-38,-83,-21,1,44,-26,-21,29,-51,2239750,2258000,LUCAS_point,2815500,2415500,0.9621145936688089,
00000000000000009f7a_0,Artificial land,1,31602032,1601000,1801333,1907333,1385000,1305500,62,-299,-345,-263,-221,-166,68,64,28,103,142,195,98,141,21,46,1821000,1458000,LUCAS_point,2213000,1914000,0.9579027377495413,
00000000000000009fa3_0,Artificial land,1,31982038,2233000,2373000,2476000,1711000,1640000,108,-291,-403,-249,-234,-203,52,21,0,40,52,81,23,41,15,26,1969000,1759000,LUCAS_point,2831000,2630000,0.9553053534303534,
00000000000000009fcb_0,Artificial land,1,32982232,3188000,3352000,3520000,3818000,3852000,55,27,-80,89,125,239,23,-11,-44,9,29,80,-1,1,74,-1,4099000,4027000,LUCAS_point,3413000,2733000,0.9514749477249478,
0000000000000000a003_0,Artificial land,1,31622038,2098000,2423000,2626000,1571000,1624250,100,-332,-361,-309,-256,-164,121,94,52,111,143,166,108,130,31,101,2628600,2051200,LUCAS_point,3080000,2557000,0.948122679522607,
0000000000000000a04b_0,Artificial land,1,31662034,1564250,1717500,1822250,1566750,1429500,55,-113,-158,-96,-73,-37,42,10,-34,23,48,78,30,33,76,11,1602833,1507500,LUCAS_point,1713500,1465750,0.9430547497981708,
0000000000000000a0b1_0,Artificial land,1,31742064,1512500,1664000,1789167,1480500,1330000,95,-209,-255,-189,-157,-100,89,34,-11,52,71,145,50,47,52,50,1675500,1471500,LUCAS_point,1960500,1606250,0.9362529678783549,
0000000000000000a0e9_0,Artificial land,1,31622044,1705667,2138000,2340000,1336167,1241333,110,-308,-338,-286,-245,-120,106,75,40,106,156,264,122,84,124,119,2169000,1777000,LUCAS_point,2244500,1718000,0.9326760615791255,
0000000000000000a184_0,Artificial land,1,31782236,1887000,2090000,2248000,1661000,1736000,91,-203,-254,-161,-145,176,73,50,-14,67,81,133,56,74,49,48,2187000,1890000,LUCAS_point,2439000,2032000,0.9237358988744626,
0000000000000000a1c9_0,Artificial land,1,31622036,1496667,1637000,1718542,1629000,1622500,93,-59,-86,-24,30,159,28,5,-15,15,29,64,7,23,32,6,1831500,1780000,LUCAS_point,1772333,1409250,0.9189890551534926,
0000000000000000a238_0,Artificial land,1,32962240,1145000,1226000,1307000,1377000,1164000,41,-179,-220,-164,-142,-12,24,0,-42,18,31,51,17,25,19,-4,1145000,1105000,LUCAS_point,1656000,1505000,0.9124041165592965,
0000000000000000a250_0,Artificial land,1,31962042,2070000,2527000,2710500,1599000,1639500,69,-390,-425,-361,-325,-224,137,116,83,130,152,185,152,119,73,128,2656000,2014500,LUCAS_point,3528000,2735000,0.9106846638697428,
0000000000000000a27a_0,Artificial land,1,32682248,1745000,2006500,2198000,1240000,1261500,121,-418,-456,-394,-320,21,131,104,61,126,147,179,124,127,64,105,2144000,1645000,LUCAS_point,2891000,2365500,0.9083119866990591,
0000000000000000a284_0,Artificial land,1,31642030,1435000,1602000,1680500,1437200,1287500,111,-182,-220,-121,-27,174,21,-3,-37,17,30,57,16,19,70,-13,1380500,1351500,LUCAS_point,1738750,1332000,0.9076465969028077,
0000000000000000a288_0,Artificial land,1,31642032,1382000,1747000,1818500,1529000,1443000,66,-109,-167,-65,2,132,88,50,-2,79,129,186,62,129,48,46,1776000,1547000,LUCAS_point,1615000,1253500,0.9074937246796252,
0000000000000000a2d7_0,Artificial land,1,33022234,2029000,2124000,2198000,1929000,1921000,62,-103,-118,-89,-13,88,2,-53,-67,-22,-4,24,-39,-22,18,-64,1953000,2039000,LUCAS_point,2256000,2047000,0.9016405237861042,
0000000000000000a300_0,Artificial land,1,31322064,1897000,2164000,2313000,1351000,1322500,96,-396,-439,-360,-307,106,169,110,51,146,167,190,149,156,34,96,2249000,1668000,LUCAS_point,2941000,2533000,0.8987384922189676,
