system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e24_0,Artificial land,1,34462106,2646000,2770000,2865000,2179250,2147000,78,-218,-254,-167,-103,41,12,-21,-33,-9,5,26,-15,-10,32,-21,2340000,2345500,LUCAS_point,3082000,2747000,0.9973684210526316,
00000000000000009e9c_0,Artificial land,1,33742160,1829500,2198333,2391000,1571000,1564500,71,-378,-397,-356,-332,-208,116,66,37,87,111,138,78,81,29,68,2152000,1782000,LUCAS_point,3261000,2764000,0.9752120751112686,
00000000000000009ee9_0,Artificial land,1,34262152,1945500,2093000,2283000,1652500,1502000,114,-133,-181,-39,25,116,62,32,0,45,66,97,37,37,22,54,1956500,1769500,LUCAS_point,1677000,1360500,0.9683896512614057,
00000000000000009f12_0,Artificial land,1,33682172,1886500,2170500,2421000,1625500,1602500,74,-316,-339,-272,-223,19,121,81,24,101,125,151,102,98,45,72,2204500,1799000,LUCAS_point,2911500,2324500,0.9645204376676675,
00000000000000009f43_0,Artificial land,1,34102122,2488333,2666500,2759000,3369000,3325500,58,-10,-65,21,68,119,11,-32,-49,-14,5,20,-23,-11,73,-37,3411667,3472667,LUCAS_point,3235500,2768667,0.9614236596555065,
00000000000000009f90_0,Artificial land,1,34242124,2450000,2564167,2617750,2280500,2355400,54,-153,-188,-120,-75,-39,-36,-70,-83,-54,-41,3,-65,-52,13,-74,2231000,2437333,LUCAS_point,2987500,2938000,0.9566821867888111,
00000000000000009fc5_0,Artificial land,1,34062134,1976500,2142000,2364500,1660500,1621500,66,-251,-267,-232,-200,-111,80,35,-22,63,78,108,54,66,46,0,2061000,1788000,LUCAS_point,2683000,2178000,0.9519582402191098,
0000000000000000a005_0,Artificial land,1,33442202,2272000,2499000,2763000,1349000,1386000,57,-456,-499,-428,-400,-323,106,74,52,99,127,157,86,103,53,97,2736000,2183000,LUCAS_point,3593000,3180000,0.9480935778628197,
0000000000000000a06e_0,Artificial land,1,33362252,1555500,1833500,2021000,1340000,1265000,110,-356,-408,-333,-293,-256,131,65,25,88,114,143,77,95,75,49,1670000,1337000,LUCAS_point,2493000,1989500,0.9406838981838982,
0000000000000000a0a1_0,Artificial land,1,34302112,2857500,3043500,3389333,2356000,2332000,74,-159,-186,-138,-115,-44,66,35,8,51,66,93,45,45,8,52,3013500,2670125,LUCAS_point,3109000,2222000,0.9376583888045712,
0000000000000000a156_0,Artificial land,1,34062126,1625750,1677750,1735250,1692500,1647500,70,-57,-83,-29,-5,143,4,-49,-113,-17,0,29,-49,-15,20,-80,1726500,1734750,LUCAS_point,1796500,1443167,0.9261114227462487,
0000000000000000a252_0,Artificial land,1,34142126,1577000,1803000,1958000,1671000,1598875,44,-194,-261,-147,-119,-62,47,-8,-66,27,62,110,51,26,81,-42,1796333,1660667,LUCAS_point,2240750,2028000,0.910668398768694,
0000000000000000a35d_0,Artificial land,1,33482096,2217000,2507000,2694000,1589000,1651500,53,-328,-369,-303,-254,-151,86,59,33,78,93,106,71,81,37,45,2505000,2162500,LUCAS_point,3113500,2546500,0.8928595094009161,
0000000000000000a3d4_0,Artificial land,1,34222018,2203500,2344000,2440500,1570500,1532000,103,-207,-267,-175,-129,4,70,28,1,49,67,124,39,50,90,41,1862000,1700500,LUCAS_point,2321500,1929000,0.8848205460416617,
0000000000000000a3ff_0,Artificial land,1,34142124,1850000,2090500,2222500,1294000,1248000,51,-429,-466,-415,-373,-264,94,65,23,87,101,118,71,83,16,61,2152000,1778000,LUCAS_point,3033000,2699000,0.8822133014069313,
0000000000000000a56e_0,Artificial land,1,33522194,4557000,4657000,4799000,4187000,4372000,44,62,36,83,98,135,1,-29,-38,-13,-4,28,-26,10,9,-13,4636000,4747000,LUCAS_point,3623000,3146000,0.8560372334967632,
0000000000000000a5e9_0,Artificial land,1,34162128,1641000,1995500,2172500,1656500,1585500,61,-196,-261,-173,-140,-98,74,51,21,65,73,102,62,65,64,49,1902500,1698000,LUCAS_point,2283417,1829000,0.8485870753008109,
0000000000000000608a_0,Woodland,3,32882042,672000,1492500,1760500,762500,663000,113,-155,-173,-89,38,409,551,540,230,610,628,649,575,610,20,622,1756500,433000,LUCAS_point,803500,380500,1,
00000000000000006094_0,Woodland,3,33782224,702000,1535000,1850000,843000,698000,77,-241,-288,-183,48,333,500,413,208,578,649,697,547,659,79,252,1892000,468000,LUCAS_point,1103000,484000,1,
00000000000000006096_0,Woodland,3,33822230,624000,1437000,1797000,823000,648000,71,-84,-139,-41,151,626,597,507,202,569,615,660,521,605,19,518,1596000,416000,LUCAS_point,659000,284000,1,
00000000000000006097_0,Woodland,3,33842224,726000,1480500,1716500,834000,717000,77,-171,-202,-117,74,289,531,491,292,563,584,594,584,573,25,488,1705500,487500,LUCAS_point,938500,443000,1,
0000000000000000609b_0,Woodland,3,34102240,671000,1425000,1746500,813000,650000,87,-212,-277,-160,35,182,589,478,300,590,642,675,562,649,16,462,1695500,421500,LUCAS_point,886500,422500,1,
000000000000000060a2_0,Woodland,3,34162240,683000,1523000,1847750,856500,663000,66,-215,-239,-150,0,304,545,522,358,588,609,640,596,603,15,513,1702000,435250,LUCAS_point,949500,434000,1,
000000000000000060a3_0,Woodland,3,34182214,653750,1273250,1522000,844500,664167,100,-170,-231,-100,142,489,530,477,223,555,594,611,549,596,43,350,1538000,445667,LUCAS_point,768500,404500,1,
000000000000000060a4_0,Woodland,3,34182218,761000,1597750,1918000,858000,717000,88,-205,-280,-165,-30,187,511,491,382,564,607,634,592,605,17,412,1796000,483000,LUCAS_point,945500,477000,1,
000000000000000060a9_0,Woodland,3,34282202,664500,1566000,1857500,852667,679000,81,-154,-198,-83,165,343,596,513,322,591,641,671,593,636,20,422,1795000,440000,LUCAS_point,812000,356000,1,
000000000000000060aa_0,Woodland,3,34282214,693750,1539000,1777750,833000,687500,72,-63,-114,-7,161,532,594,518,362,594,632,652,575,637,8,438,1768500,432000,LUCAS_point,737000,343500,1,
000000000000000060af_0,Woodland,3,34442222,638000,1374667,1610000,829500,654000,60,-128,-174,-77,103,384,547,431,330,536,570,606,504,561,20,376,1482750,434333,LUCAS_point,810000,385750,1,
000000000000000060b1_0,Woodland,3,34462200,693000,1539667,1799500,823500,665250,75,-129,-230,-73,68,531,570,510,307,584,618,655,606,619,23,541,1758286,449333,LUCAS_point,763000,373500,1,
000000000000000060b3_0,Woodland,3,34522216,701500,1424000,1672000,842500,695000,81,-175,-225,-90,0,361,529,472,405,555,594,617,560,599,13,453,1670500,472500,LUCAS_point,869000,442000,1,
000000000000000060b7_0,Woodland,3,34582200,644000,1248500,1437500,851250,681333,122,-165,-222,-82,142,588,497,381,205,488,537,571,517,505,22,330,1398333,455833,LUCAS_point,829000,431000,1,
