system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e8b_0,Artificial land,1,46423082,1601000,2124000,2357000,2351000,2087500,76,-15,-87,35,90,195,37,7,-81,42,80,179,42,69,128,14,2505000,2146500,LUCAS_point,2118000,1529000,0.9770124806966912,
00000000000000009fa9_0,Artificial land,1,46783086,1767500,1928500,2027000,1983500,1843000,99,-68,-216,-25,6,289,57,45,12,56,74,100,51,60,56,45,2368500,2099500,LUCAS_point,2022000,1563000,0.9544945533860894,
00000000000000009fae_0,Artificial land,1,45783112,1871500,2228500,2415500,1955500,1838500,82,-78,-196,-46,-3,205,120,72,6,97,128,169,57,97,37,128,2342000,1877500,LUCAS_point,2083000,1506500,0.9538887086213063,
0000000000000000a00c_0,Artificial land,1,46383008,1178000,1257500,1331500,1457000,1258500,86,-94,-152,-69,-33,305,31,0,-36,19,35,55,5,19,17,-3,1367500,1302000,LUCAS_point,1492000,1294000,0.9477370429094567,
0000000000000000a16b_0,Artificial land,1,45863062,1195000,1441000,1535000,1443000,1252000,82,-150,-172,-120,-79,80,166,76,17,102,154,254,80,106,83,108,1481000,1181000,LUCAS_point,1585000,1246000,0.9249524323285934,
0000000000000000a1ae_0,Artificial land,1,47002938,1117000,1244000,1320000,1255000,1009000,141,-190,-264,-147,-83,293,100,41,-41,66,103,137,41,82,95,-25,1067000,939000,LUCAS_point,1368000,1175000,0.9208413745014528,
0000000000000000a1cf_0,Artificial land,1,45903106,1500000,1801000,1966000,1520000,1477000,74,-170,-197,-138,-99,108,147,50,-20,109,141,172,41,118,125,11,1957000,1489000,LUCAS_point,1955000,1465000,0.9185611751331832,
0000000000000000a222_0,Artificial land,1,46463066,1517000,1740000,1792000,1563000,1362000,104,-199,-229,-155,-85,180,101,80,48,105,125,148,96,117,74,88,1664000,1384000,LUCAS_point,1941000,1574000,0.9137627774093311,
0000000000000000a244_0,Artificial land,1,45943102,1584500,1876500,2028000,1531500,1469500,76,-199,-268,-191,-125,63,81,61,38,75,87,121,76,73,33,52,1988500,1671000,LUCAS_point,2176500,1770000,0.9115290124988401,
0000000000000000a25f_0,Artificial land,1,45802964,1267000,1359000,1426000,1386000,1170000,134,-170,-185,-133,-23,374,42,16,-9,29,42,70,32,28,65,-9,1164000,1095000,LUCAS_point,1540000,1279000,0.9098027044907002,
