system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
00000000000000009e3d_0,Artificial land,1,45643272,1872000,1981000,2059000,2152000,2012000,72,-8,-74,30,82,227,18,-13,-61,1,23,67,-11,9,84,-19,2106000,2069000,LUCAS_point,1901000,1711000,0.9867132867132867,
00000000000000009eb8_0,Artificial land,1,45603274,1791000,1882500,2016500,1669500,1616500,104,-205,-281,-124,-56,220,77,26,-14,55,72,96,25,56,14,42,2068500,1822000,LUCAS_point,2111500,1847500,0.9720200632700633,
0000000000000000a04c_0,Artificial land,1,45583260,1635000,1813000,1916000,2115000,2023000,112,-23,-140,44,139,331,38,-16,-43,13,45,119,-7,11,113,-13,2095000,1992000,LUCAS_point,1784000,1343000,0.9430500821964236,
0000000000000000a2e6_0,Artificial land,1,45603276,1561500,1880000,2027000,1430500,1242000,62,-232,-285,-203,-150,58,153,110,67,147,177,239,110,177,66,161,1695000,1213500,LUCAS_point,1882000,1404500,0.9006437531693287,
0000000000000000a377_0,Artificial land,1,46203354,1647500,1810000,1924000,1479000,1383000,133,-178,-251,-140,-83,255,47,19,-39,38,59,88,18,57,29,51,1666000,1532000,LUCAS_point,1918000,1621000,0.8911832989599089,
0000000000000000a3db_0,Artificial land,1,45683266,972000,1397000,1544000,1220000,984000,132,-191,-229,-168,-68,270,174,83,9,179,233,368,166,230,128,29,1249000,853000,LUCAS_point,1368000,1000000,0.88451802405061275,
0000000000000000a4b6_0,Artificial land,1,46203382,1354500,1753500,1947000,1391000,1211000,154,-218,-272,-189,-139,457,117,89,44,116,152,185,131,130,127,52,1563500,1199000,LUCAS_point,1817000,1315000,0.8684859479845348,
00000000000000006ec2_0,Woodland,3,45583298,578000,1367000,1703000,914000,667000,67,-139,-201,-71,141,498,596,490,269,604,657,697,587,669,26,469,1732000,416000,LUCAS_point,745000,319000,1,
00000000000000006ece_0,Woodland,3,45603234,684000,1779000,2137000,925000,738000,78,-191,-228,-139,-69,106,595,553,462,634,691,737,640,713,18,553,2187000,482000,LUCAS_point,958000,414000,1,
00000000000000006ecf_0,Woodland,3,45603240,728000,1543000,1820000,989000,767000,78,-201,-254,-145,-22,187,563,515,423,544,569,586,523,555,37,528,1804000,538000,LUCAS_point,983000,503000,1,
00000000000000006ede_0,Woodland,3,45623198,764000,1956000,2404000,985000,788000,108,-209,-256,-167,-42,279,553,513,372,629,690,755,589,690,12,473,2525000,531000,LUCAS_point,1093000,432000,1,
00000000000000006edf_0,Woodland,3,45623238,739500,1485000,1781000,949000,725000,63,-232,-277,-168,-69,210,504,462,372,519,562,583,512,563,17,406,1682000,525000,LUCAS_point,1041000,492000,1,
00000000000000006ee0_0,Woodland,3,45623314,764000,1914000,2344000,973000,767000,146,-286,-364,-232,-109,301,606,482,371,625,693,742,612,698,28,463,2266000,509000,LUCAS_point,1198000,485000,1,
00000000000000006ee1_0,Woodland,3,45623322,660000,1575000,1917000,939000,723000,99,-167,-221,-93,135,299,569,550,443,600,644,682,602,651,17,557,1977000,472000,LUCAS_point,859000,367000,1,
00000000000000006ee2_0,Woodland,3,45623346,768000,1772500,2104500,976500,759500,97,-282,-305,-176,-59,350,546,445,291,560,656,710,558,650,23,420,1961500,516000,LUCAS_point,1134500,530000,1,
00000000000000006eed_0,Woodland,3,45643238,721000,1607500,1968000,968000,751500,73,-190,-244,-154,-41,193,545,506,357,568,634,673,573,630,52,537,1957500,519500,LUCAS_point,1005500,470000,1,
00000000000000006ef9_0,Woodland,3,45663186,706000,1535000,1782000,966000,730000,93,-193,-248,-140,-37,220,491,480,348,539,614,652,577,630,13,485,1756000,522000,LUCAS_point,969000,446000,1,
00000000000000006efa_0,Woodland,3,45663308,662000,1566000,1943000,937500,693000,86,-179,-257,-120,-33,547,557,549,308,601,629,667,612,654,24,553,1836000,466500,LUCAS_point,880500,394000,1,
00000000000000006efb_0,Woodland,3,45663310,787000,1779000,2183000,942000,765000,202,-302,-356,-254,-160,330,513,343,241,613,725,815,591,788,21,298,2171000,508000,LUCAS_point,1298000,563000,1,
00000000000000006f04_0,Woodland,3,45683188,710000,1383000,1631000,982000,737500,87,-187,-226,-124,45,251,495,470,291,507,534,560,510,527,10,472,1598000,513500,LUCAS_point,948000,445500,1,
00000000000000006f05_0,Woodland,3,45683218,687000,1439000,1700000,956000,717000,64,-214,-247,-117,64,387,549,478,197,533,569,596,529,565,31,489,1703000,503000,LUCAS_point,971000,442000,1,
00000000000000006f06_0,Woodland,3,45683262,743000,1845000,2409000,938000,766000,156,-278,-353,-213,-139,122,715,439,247,690,753,805,686,754,24,412,2588000,478000,LUCAS_point,1171000,505000,1,
00000000000000006f07_0,Woodland,3,45683426,761000,1925500,2452500,967000,763500,132,-265,-310,-226,-95,362,430,413,234,652,726,766,628,727,19,288,2373000,502500,LUCAS_point,1114000,463000,1,
00000000000000006f12_0,Woodland,3,45703256,691000,1649000,2043500,940000,726500,86,-247,-286,-170,-43,135,585,523,447,603,676,729,598,694,12,497,2102500,483500,LUCAS_point,1050000,450000,1,
00000000000000006f13_0,Woodland,3,45703260,696500,1537000,1853500,952500,731000,71,-190,-238,-122,-5,247,559,537,299,562,622,643,558,635,10,527,1829500,491500,LUCAS_point,963500,417000,1,
00000000000000006f14_0,Woodland,3,45703264,703500,1466000,1863500,983000,746000,93,-240,-295,-133,-40,211,519,435,286,539,602,678,545,588,30,431,1712000,502500,LUCAS_point,998500,475000,1,
00000000000000006f15_0,Woodland,3,45703268,755000,1865000,2357000,947000,756000,123,-229,-298,-185,-121,111,677,524,255,641,719,774,608,730,11,360,2406000,524000,LUCAS_point,1095000,487000,1,
00000000000000006f16_0,Woodland,3,45703304,697000,1441500,1722000,952000,727000,70,-208,-276,-80,47,331,559,482,265,546,591,646,521,591,11,497,1699500,484500,LUCAS_point,942500,429500,1,
00000000000000006f29_0,Woodland,3,45743190,690000,1508500,1823500,968000,745000,76,-138,-198,-83,116,234,568,495,285,535,591,613,544,591,20,439,1746500,500000,LUCAS_point,878500,395500,1,
00000000000000006f34_0,Woodland,3,45763232,721000,1577000,1909000,964000,727000,94,-211,-276,-169,27,233,537,533,224,574,608,658,602,626,28,558,1856000,512000,LUCAS_point,1002000,420000,1,
00000000000000006f35_0,Woodland,3,45763332,647000,1467500,1841000,920000,715000,124,-126,-180,-69,88,443,619,405,186,630,676,715,620,675,62,217,1986000,457500,LUCAS_point,804000,373500,1,
00000000000000006f3f_0,Woodland,3,45783228,765500,1570500,1886500,967500,746500,85,-273,-326,-222,-73,89,525,513,344,543,562,588,541,559,18,544,1859000,550500,LUCAS_point,1234500,566000,1,
