system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a011_0,Artificial land,1,45463258,1967000,2380000,2530000,2216000,2157000,74,-59,-140,-14,64,311,80,50,20,73,132,202,88,72,134,59,2761000,2335000,LUCAS_point,2148000,1564000,0.9470614231589841,
0000000000000000a0d5_0,Artificial land,1,45483276,1291500,1448500,1542000,1379500,1166500,104,-177,-225,-130,-54,314,47,7,-64,46,80,158,27,58,89,7,1269000,1117500,LUCAS_point,1537000,1111500,0.9335699689871705,
0000000000000000a10f_0,Artificial land,1,45363292,1699000,2187000,2351500,1915500,1691500,102,-210,-257,-143,-99,183,160,83,-16,130,216,303,123,174,67,74,2458500,1703500,LUCAS_point,2481500,2061000,0.9305115834885274,
0000000000000000a176_0,Artificial land,1,44143394,1094500,1652000,1946500,1356500,1097000,152,-261,-302,-210,25,330,185,55,-35,130,173,250,93,151,187,19,1379500,1029000,LUCAS_point,1702000,1150500,0.924473356694719,
0000000000000000a1a5_0,Artificial land,1,45283258,1186000,1438000,1601000,1278500,1024500,98,-287,-319,-250,-206,44,133,60,-2,119,145,192,92,143,94,20,1198000,942000,LUCAS_point,1734500,1322000,0.9214511470354945,
0000000000000000a1b7_0,Artificial land,1,45503278,1387000,1568500,1700000,1453000,1207000,107,-245,-314,-186,-136,31,127,91,25,121,177,250,121,167,118,68,1649500,1174500,LUCAS_point,1774500,1454000,0.9201651136759708,
0000000000000000a32c_0,Artificial land,1,44203358,1609000,1894000,1982000,1727000,1500000,97,-172,-212,-113,-78,177,83,53,-4,71,105,125,54,78,73,85,1848000,1546000,LUCAS_point,2010000,1476000,0.895699502001779,
0000000000000000a33d_0,Artificial land,1,44483242,1226000,1494500,1729000,1186000,979000,122,-339,-382,-317,-254,248,144,81,26,131,161,211,97,154,44,81,1306000,1013000,LUCAS_point,1847000,1559000,0.8946513118154795,
0000000000000000a468_0,Artificial land,1,45563278,956000,1106500,1158500,1315000,998500,121,-92,-171,-30,71,359,91,-5,-76,60,99,152,28,90,157,-71,1044500,893500,LUCAS_point,1198500,940500,0.874414790368354,
0000000000000000a509_0,Artificial land,1,44863308,1064500,1216500,1327500,1293500,1124500,97,-89,-115,-60,17,237,65,19,-21,46,88,140,61,46,7,12,1233000,1109000,LUCAS_point,1262000,1061500,0.8622993161371119,
0000000000000000a54f_0,Artificial land,1,45303274,1495000,1777000,1954000,1236000,1099000,95,-372,-418,-346,-274,-76,138,83,14,122,145,187,120,129,116,46,1803000,1398000,LUCAS_point,2274000,1957000,0.8578654697500199,
0000000000000000a583_0,Artificial land,1,45483280,1187000,1343000,1421500,1345000,1114000,83,-157,-170,-137,-107,37,85,50,23,79,128,220,80,92,121,42,1308500,1094500,LUCAS_point,1487500,1198000,0.854474572148765,
0000000000000000a5fc_0,Artificial land,1,44723190,1226500,1856000,2120000,1254500,1077000,126,-333,-396,-292,-235,34,179,130,48,186,240,326,158,233,121,75,1517500,948500,LUCAS_point,1960000,1559500,0.8471577620834966,
0000000000000000a682_0,Artificial land,1,44163188,1080000,1502500,1673000,1205500,1019000,124,-346,-422,-280,-190,146,258,126,56,175,233,291,153,177,101,126,1489500,966000,LUCAS_point,1808000,1387500,0.8379418959010063,
00000000000000006ab0_0,Woodland,3,44043346,710000,1698000,2083000,953000,763000,66,-139,-209,-95,38,457,591,557,252,603,632,654,602,632,10,575,2097000,521000,LUCAS_point,898000,409000,1,
00000000000000006ab1_0,Woodland,3,44043374,747000,1688000,2018000,1008000,786000,63,-181,-257,-108,63,384,568,508,308,563,605,657,554,595,14,412,2070000,548000,LUCAS_point,1044000,447000,1,
00000000000000006ab5_0,Woodland,3,44063278,736000,1793500,2236500,974500,775000,57,-169,-202,-101,-1,288,541,512,373,594,649,690,603,644,17,513,2107000,532500,LUCAS_point,951500,397000,1,
00000000000000006abb_0,Woodland,3,44083250,764000,1714000,2097000,970500,755000,47,-191,-230,-128,71,465,558,518,213,598,631,667,596,635,14,455,2049500,517500,LUCAS_point,1006500,449000,1,
00000000000000006abc_0,Woodland,3,44083282,751000,1524000,1847000,998000,761000,76,-229,-276,-156,-93,265,486,450,297,518,569,612,513,582,32,348,1767000,562000,LUCAS_point,1062000,486000,1,
00000000000000006abd_0,Woodland,3,44083358,734000,1574000,1891000,983000,768000,88,-187,-272,-133,82,250,535,462,294,540,591,656,512,591,42,448,1861000,541000,LUCAS_point,966000,452000,1,
00000000000000006abe_0,Woodland,3,44083368,743000,1660000,2021000,994000,773000,89,-207,-262,-153,53,296,570,496,331,557,588,642,551,582,12,409,1948000,551000,LUCAS_point,1033000,484000,1,
00000000000000006abf_0,Woodland,3,44083384,775500,1760000,2219000,980000,761000,82,-265,-305,-228,-103,198,636,485,296,600,656,702,571,641,20,288,1963000,534000,LUCAS_point,1148000,514500,1,
00000000000000006aca_0,Woodland,3,44103306,656000,1576000,1932000,970000,724000,64,-90,-174,-49,91,413,571,524,375,571,616,651,578,623,18,525,1913000,500000,LUCAS_point,790000,334000,1,
00000000000000006acb_0,Woodland,3,44103328,641000,1517000,1841000,955000,707000,50,-95,-160,-29,128,375,593,510,348,588,637,708,554,641,22,526,1640000,430000,LUCAS_point,693000,301000,1,
00000000000000006acc_0,Woodland,3,44103342,711000,1760000,2173000,967000,744000,56,-101,-171,-59,89,250,579,571,376,613,643,676,614,648,10,501,2033000,493000,LUCAS_point,801000,348000,1,
00000000000000006ad6_0,Woodland,3,44123178,588500,1224000,1488000,891000,665500,60,-77,-134,4,237,588,556,468,256,541,597,655,512,595,43,462,1596000,443500,LUCAS_point,685500,287000,1,
00000000000000006ad7_0,Woodland,3,44123326,740000,1562000,1878000,970000,745000,65,-184,-248,-133,67,362,547,482,301,547,587,610,524,554,6,587,1871000,533000,LUCAS_point,991000,461000,1,
00000000000000006ad8_0,Woodland,3,44123358,703000,1680000,2036000,963000,738000,61,-127,-192,-67,105,363,583,520,255,584,645,681,600,631,14,476,1918000,486000,LUCAS_point,832000,376000,1,
00000000000000006ae0_0,Woodland,3,44163262,756000,1482000,1763000,997000,741000,73,-234,-265,-145,57,286,529,468,306,520,549,583,490,542,15,383,1736000,535000,LUCAS_point,1051000,487000,1,
00000000000000006ae1_0,Woodland,3,44163322,814000,1548000,1846000,972000,767000,74,-234,-289,-170,129,317,536,458,339,519,541,598,499,520,7,483,1866000,586000,LUCAS_point,1126000,523000,1,
00000000000000006ae2_0,Woodland,3,44163364,700000,1534000,1854000,966000,748000,81,-142,-215,-88,78,248,560,502,402,556,613,665,553,607,47,435,1894000,512000,LUCAS_point,859000,405000,1,
00000000000000006ae3_0,Woodland,3,44163370,746000,1642000,2012000,950000,751000,69,-137,-197,-98,75,258,580,527,405,583,612,644,551,612,29,462,1898000,515000,LUCAS_point,888000,407000,1,
