system:index,LC,LC_num,POINT_ID,R1_median,R2_median,R3_median,blue_median,green_median,nbr_stdDev,ndsi_p25,ndsi_p5,ndsi_p50,ndsi_p75,ndsi_p95,ndvi_fall,ndvi_p25,ndvi_p5,ndvi_p50,ndvi_p75,ndvi_p95,ndvi_spring,ndvi_summer,ndvi_texture_sd,ndvi_winter,nir_median,red_median,source,swir1_median,swir2_median,votes,.geo
0000000000000000a540_0,Artificial land,1,52904034,997000,1453000,1663000,1537000,1247000,214,-72,-110,-19,210,610,40,7,-72,48,115,209,30,151,197,14,1286000,1053000,LUCAS_point,1246000,946000,0.8586925668653841,
00000000000000007876_0,Woodland,3,51823980,720500,1775500,2159500,901000,703000,103,-225,-259,-151,271,531,547,432,224,553,724,786,478,749,30,224,1938500,442500,LUCAS_point,842500,353000,1,
00000000000000007877_0,Woodland,3,51823998,797000,2038500,2475000,913000,744500,139,-286,-339,-230,238,450,442,326,193,542,755,807,465,781,35,267,2510000,511500,LUCAS_point,1124000,487500,1,
00000000000000007878_0,Woodland,3,51824004,691000,1632000,1998000,859000,652000,79,-240,-309,-170,191,361,582,403,201,594,657,728,480,640,24,290,1825000,420000,LUCAS_point,947000,430000,1,
00000000000000007883_0,Woodland,3,51843986,760000,1853000,2318000,864000,678000,116,-285,-317,-203,417,542,454,261,197,499,677,726,462,691,34,198,2096000,481000,LUCAS_point,1026000,441000,1,
0000000000000000788a_0,Woodland,3,51863970,701500,1613500,1973500,878000,694000,84,-205,-234,-141,127,637,523,405,233,560,636,674,557,649,11,233,1878500,456500,LUCAS_point,931000,399000,1,
0000000000000000788b_0,Woodland,3,51864006,712000,1491000,1650000,873000,690000,132,-191,-235,-121,299,455,360,263,98,437,675,742,406,699,34,123,1466000,438000,LUCAS_point,795000,386000,1,
00000000000000007894_0,Woodland,3,51884012,761000,1582000,1751000,883500,748500,128,-257,-293,-214,167,504,447,353,168,519,736,803,463,736,28,219,1835500,516000,LUCAS_point,1106000,490000,1,
000000000000000078a7_0,Woodland,3,51923942,679000,1567000,1872000,896000,693000,74,-134,-153,-84,86,371,569,455,305,612,635,677,613,642,15,394,1883000,454000,LUCAS_point,797000,366000,1,
000000000000000078a8_0,Woodland,3,51923964,690500,1511000,1719000,886000,694500,68,-144,-195,-117,118,406,498,436,281,522,608,643,520,613,20,280,1616500,457000,LUCAS_point,827000,391000,1,
000000000000000078a9_0,Woodland,3,51923974,704000,1684000,1950000,857000,677000,77,-207,-252,-167,313,529,515,350,176,520,696,742,513,696,28,222,1875000,421000,LUCAS_point,909000,372000,1,
000000000000000078d9_0,Woodland,3,52003922,709500,1533000,1843000,885000,694000,76,-199,-251,-135,311,456,521,357,251,530,609,646,530,611,9,251,1793000,462500,LUCAS_point,918000,409500,1,
000000000000000078da_0,Woodland,3,52003930,812000,2101000,2450000,904000,732000,178,-310,-392,-278,-113,377,433,368,176,707,779,813,617,780,18,178,2569000,451000,LUCAS_point,1241000,510000,1,
000000000000000078db_0,Woodland,3,52003996,787000,1642000,1954000,978000,760000,134,-253,-295,-109,541,665,522,222,120,524,604,654,436,625,11,150,1953000,503000,LUCAS_point,1022000,496000,1,
000000000000000078dc_0,Woodland,3,52004010,634500,1428500,1744500,883000,666000,92,-148,-173,-64,311,663,509,365,142,543,620,654,572,624,10,243,1685000,435500,LUCAS_point,772500,354500,1,
000000000000000078e6_0,Woodland,3,52043962,717500,1466500,1712000,888500,714500,85,-196,-230,-122,209,507,497,422,302,519,586,632,508,596,18,302,1746500,492000,LUCAS_point,895500,420500,1,
000000000000000078e7_0,Woodland,3,52044006,693000,1379500,1618000,871000,673500,109,-214,-255,-49,378,658,494,337,183,497,578,630,464,578,8,238,1622000,472500,LUCAS_point,857500,362500,1,
000000000000000078f0_0,Woodland,3,52063908,805000,2128500,2624000,909500,728500,146,-321,-341,-256,284,437,372,283,170,618,748,786,654,761,23,193,2682500,490000,LUCAS_point,1290500,540000,1,
000000000000000078f8_0,Woodland,3,52083994,654000,1706000,2085000,848000,681000,102,-203,-245,-136,240,481,479,301,191,633,731,781,354,730,24,200,2137000,437000,LUCAS_point,853000,349000,1,
00000000000000007908_0,Woodland,3,52103850,592000,1201000,1408000,954000,699000,64,-30,-77,89,277,542,544,429,197,534,562,628,516,591,19,312,1482000,454000,LUCAS_point,574500,271000,1,
00000000000000007909_0,Woodland,3,52103866,779250,1985000,2263500,939500,746500,128,-300,-339,-208,146,424,425,372,240,580,733,791,478,754,18,276,2289000,548667,LUCAS_point,1139000,505000,1,
00000000000000007910_0,Woodland,3,52123854,792500,1804000,2161000,983500,742500,82,-222,-331,-183,-33,368,530,477,283,551,680,750,518,697,25,341,2105000,531500,LUCAS_point,1011500,446000,1,
00000000000000007911_0,Woodland,3,52123868,740000,1565000,1784000,974000,752000,89,-170,-224,-86,252,529,456,347,90,523,580,627,534,581,39,343,1830000,536000,LUCAS_point,873667,407000,1,
00000000000000007912_0,Woodland,3,52123872,780500,1733000,2078000,932750,748750,108,-255,-282,-206,244,492,458,382,204,547,722,767,473,727,26,290,2066250,507000,LUCAS_point,1011000,422500,1,
00000000000000007913_0,Woodland,3,52123882,732000,1607500,1902000,929500,738600,123,-216,-264,-151,74,563,436,406,196,560,686,732,524,707,34,221,1953500,499333,LUCAS_point,948500,413500,1,
00000000000000007914_0,Woodland,3,52123884,675667,1446000,1679000,925000,692000,86,-176,-206,-77,170,587,477,401,229,534,630,684,562,653,13,294,1690000,466250,LUCAS_point,771500,359500,1,
00000000000000007926_0,Woodland,3,52163850,711500,1510500,1775500,938500,730000,77,-147,-191,-47,240,495,529,433,267,529,578,626,520,595,15,363,1812500,482500,LUCAS_point,765000,383000,1,
00000000000000007927_0,Woodland,3,52163930,849000,2091000,2456500,963500,779500,134,-285,-343,-247,244,533,444,368,212,606,740,783,525,746,27,231,2559000,532500,LUCAS_point,1227600,510000,1,
0000000000000000792e_0,Woodland,3,52183886,833000,1873000,2090000,995000,779000,147,-313,-333,-229,136,536,366,309,107,484,665,751,500,683,110,141,2015000,581000,LUCAS_point,1170000,600000,1,
00000000000000007931_0,Woodland,3,52203820,649500,1394500,1686500,915500,700500,67,-94,-137,-44,76,466,562,460,343,562,603,646,543,626,16,408,1721500,453000,LUCAS_point,744000,347500,1,
00000000000000007932_0,Woodland,3,52203914,869000,1870500,2092000,1005500,787000,110,-293,-343,-211,176,378,464,286,165,560,738,798,469,749,53,170,2141500,538000,LUCAS_point,1153500,559500,1,
